sample_ID,amplicon,extraction_ID,replicate,alternative_ID,collection_year,collection_month,collection_day,location1,station,stratum,haul,start_dd_lat,stop_dd_lat,start_dd_long,stop_dd_long,Average_depth,depth_range,stratum_depth_meters,Bottom_type,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,elution_volume_microliters,additional_metadata,accompanying_data
e03790_A_rkfish,rkfish,e03790,A,5A,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03791_A_rkfish,rkfish,e03791,A,5B,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03792_A_rkfish,rkfish,e03792,A,5C,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03793_A_rkfish,rkfish,e03793,A,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,,JC,2024_04_24,Qiagen,vial,100,NA,NA
e03794_A_rkfish,rkfish,e03794,A,5D,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03795_A_rkfish,rkfish,e03795,A,5E,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03796_A_rkfish,rkfish,e03796,A,6A,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03797_A_rkfish,rkfish,e03797,A,6B,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03798_A_rkfish,rkfish,e03798,A,6C,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03799_A_rkfish,rkfish,e03799,A,6D,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,0.5L water filtered; filter in ethanol,trawl
e03800_A_rkfish,rkfish,e03800,A,6E,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,field_blank,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03801_A_rkfish,rkfish,e03801,A,7A,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03802_A_rkfish,rkfish,e03802,A,7B,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03803_A_rkfish,rkfish,e03803,A,7C,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03804_A_rkfish,rkfish,e03804,A,7D,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03805_A_rkfish,rkfish,e03805,A,7E,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,field_blank,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03806_A_rkfish,rkfish,e03806,A,9A,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03807_A_rkfish,rkfish,e03807,A,9B,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03808_A_rkfish,rkfish,e03808,A,9C,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03809_A_rkfish,rkfish,e03809,A,9D,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03810_A_rkfish,rkfish,e03810,A,9E,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,field_blank,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03811_A_rkfish,rkfish,e03811,A,11A,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03812_A_rkfish,rkfish,e03812,A,11B,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03813_A_rkfish,rkfish,e03813,A,11C,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03814_A_rkfish,rkfish,e03814,A,11D,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03815_A_rkfish,rkfish,e03815,A,11E,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol; filter was bright orange,trawl
e03816_A_rkfish,rkfish,e03816,A,12A,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03817_A_rkfish,rkfish,e03817,A,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_19,Qiagen,vial,100,NA,NA
e03818_A_rkfish,rkfish,e03818,A,12B,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03819_A_rkfish,rkfish,e03819,A,12C,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03820_A_rkfish,rkfish,e03820,A,12D,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03821_A_rkfish,rkfish,e03821,A,12E,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,field_blank,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol; orange filter,trawl
e03822_A_rkfish,rkfish,e03822,A,13A,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03823_A_rkfish,rkfish,e03823,A,13B,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03824_A_rkfish,rkfish,e03824,A,13C,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03825_A_rkfish,rkfish,e03825,A,13D,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03826_A_rkfish,rkfish,e03826,A,13E,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03827_A_rkfish,rkfish,e03827,A,14A,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03828_A_rkfish,rkfish,e03828,A,14B,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03829_A_rkfish,rkfish,e03829,A,14C,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03830_A_rkfish,rkfish,e03830,A,14D,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03831_A_rkfish,rkfish,e03831,A,14E,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03832_A_rkfish,rkfish,e03832,A,18A,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03833_A_rkfish,rkfish,e03833,A,18B,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03834_A_rkfish,rkfish,e03834,A,18C,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03835_A_rkfish,rkfish,e03835,A,18D,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03836_A_rkfish,rkfish,e03836,A,18E,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,field_blank,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03837_A_rkfish,rkfish,e03837,A,23A,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03838_A_rkfish,rkfish,e03838,A,23B,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03839_A_rkfish,rkfish,e03839,A,23C,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03840_A_rkfish,rkfish,e03840,A,23D,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03841_A_rkfish,rkfish,e03841,A,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_26,Qiagen,vial,100,NA,NA
e03842_A_rkfish,rkfish,e03842,A,23E,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,field_blank,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,trawl
e03843_A_rkfish,rkfish,e03843,A,29A,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03844_A_rkfish,rkfish,e03844,A,29B,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03845_A_rkfish,rkfish,e03845,A,29C,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03846_A_rkfish,rkfish,e03846,A,29D,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03847_A_rkfish,rkfish,e03847,A,29E,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,field_blank,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03848_A_rkfish,rkfish,e03848,A,32A,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03849_A_rkfish,rkfish,e03849,A,32B,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03850_A_rkfish,rkfish,e03850,A,32C,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03851_A_rkfish,rkfish,e03851,A,32D,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03852_A_rkfish,rkfish,e03852,A,32E,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,field_blank,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03853_A_rkfish,rkfish,e03853,A,36A,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03854_A_rkfish,rkfish,e03854,A,36B,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03855_A_rkfish,rkfish,e03855,A,36C,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03856_A_rkfish,rkfish,e03856,A,36D,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03857_A_rkfish,rkfish,e03857,A,36E,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03858_A_rkfish,rkfish,e03858,A,Extraction blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_30,Qiagen,vial,100,NA,NA
ABLG11527_A_rkfish,rkfish,ABLG11527,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC1_A_rkfish,rkfish,NTC1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC2_A_rkfish,rkfish,NTC2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC3_A_rkfish,rkfish,NTC3,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC4_A_rkfish,rkfish,NTC4,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC5_A_rkfish,rkfish,NTC5,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC6_A_rkfish,rkfish,NTC6,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e03770_B_rkfish,rkfish,e03770,B,1A,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
